X,Y,Distance
9.176489279080484266e+03,-1.286528861285643870e+03,3.191380537029931929e+03
9.187561887513094916e+03,-1.231108672342461205e+03,3.196085277777779538e+03
9.208453906732383984e+03,-1.170342534297157954e+03,3.200965557379337042e+03
9.241164118392389355e+03,-1.104160648156329216e+03,3.206585277777779538e+03
9.280149870988130715e+03,-1.045764491651438220e+03,3.213278335928589513e+03
9.291584168965120625e+03,-1.029355444458702550e+03,3.216096388888890488e+03
9.313802369059103512e+03,-1.006566157840125015e+03,3.222151944444446144e+03
9.325480963513011375e+03,-9.971528464365230775e+02,3.224145504992227870e+03
9.346839370766785578e+03,-9.783960226227243311e+02,3.227085277777779538e+03
9.363410220865680458e+03,-9.658100412545526297e+02,3.229115995917835335e+03
9.445683874493563053e+03,-9.149077238346260401e+02,3.238585277777779538e+03
9.462499021069377704e+03,-9.093174782555879574e+02,3.240080992949683605e+03
9.566562570488818892e+03,-8.806682604263480698e+02,3.248151944444446144e+03
9.626246824136345822e+03,-8.705791640080451543e+02,3.252656519139498414e+03
9.695030293717149107e+03,-8.631741446004771205e+02,3.258418611111113023e+03
9.786939350306203778e+03,-8.589640000768279151e+02,3.267751944444446508e+03
9.794969376419059699e+03,-8.596841949302270223e+02,3.268785507438219156e+03
9.882880869700036783e+03,-8.556136483933878480e+02,3.283751944444446508e+03
9.891910286639911646e+03,-8.562989437500845042e+02,3.284920272189786374e+03
1.000855981742752556e+04,-8.442205760197390418e+02,3.297081944444446435e+03
1.001255738073560133e+04,-8.440809780329291243e+02,3.297374828536712812e+03
1.016989004488002684e+04,-7.935593708413721288e+02,3.308304082178453882e+03
1.017678108217905174e+04,-7.903169018833973496e+02,3.309015277777779829e+03
1.024058980254411108e+04,-7.550685373061045311e+02,3.321348611111113314e+03
1.025816004347002308e+04,-7.424476564412304924e+02,3.324644035238405195e+03
1.030683830344298622e+04,-7.037252210063988969e+02,3.331237500000002001e+03
1.035634145675945547e+04,-6.599709319397692298e+02,3.337485130459080210e+03
1.036691596189623669e+04,-6.475943475518125751e+02,3.339148611111113496e+03
1.040535601712208882e+04,-6.022251712948723252e+02,3.345165014914089170e+03
1.042440154725150387e+04,-5.745436290313067502e+02,3.348537500000002183e+03
1.046528138301117360e+04,-5.130795010519534571e+02,3.355613912260260349e+03
1.047185832483987906e+04,-5.008425146508067769e+02,3.356926388888891324e+03
1.050391814063989113e+04,-4.446894362768715041e+02,3.363138467730806497e+03
1.053817344049680105e+04,-3.654456703913895126e+02,3.371041651749014363e+03
1.054633037001911362e+04,-3.411461950726086911e+02,3.373360555555558221e+03
1.056432891524745173e+04,-2.834829279984701884e+02,3.378973014222076017e+03
1.057031256563221359e+04,-2.542562975379989325e+02,3.381903130387925103e+03
1.057357723950953732e+04,-2.331294921837879315e+02,3.384060555555558039e+03
1.057728291226664078e+04,-1.959775341005688460e+02,3.387709160328964572e+03
1.057686411830621182e+04,-1.839848441763396920e+02,3.388682777777780302e+03
1.055969679252801689e+04,-9.352887187143704750e+01,3.396083423332776420e+03
1.055755841288716692e+04,-8.960110755676562633e+01,3.396460555555558130e+03
1.050919106414916860e+04,-5.126575082101937397e+01,3.405860555555558221e+03
1.049905755789217073e+04,-4.761718247996795128e+01,3.407068818017081412e+03
1.045738454405033553e+04,-2.906024530438862996e+01,3.411193888888891706e+03
1.045635025372661403e+04,-2.809575397407198594e+01,3.411358991672278989e+03
1.038580911473333072e+04,4.348600144957102742e+01,3.419127222222225100e+03
1.038577421523662815e+04,4.448539227659011885e+01,3.419295622507220742e+03
1.037755699706290761e+04,7.921977474534097041e+01,3.424627222222225100e+03
1.038185596126395285e+04,9.938208876923536650e+01,3.427442741294873485e+03
1.038666572333818294e+04,1.335707738680996215e+02,3.430960555555558585e+03
1.039559995212994545e+04,1.929187271259538079e+02,3.436293888888892070e+03
1.039735443730706538e+04,1.999842619084924706e+02,3.437002025131134815e+03
1.041204071458402541e+04,2.665373479356953226e+02,3.443736613294599920e+03
1.041974395064920463e+04,3.038289040057243824e+02,3.446493888888891888e+03
1.043027086171192786e+04,3.462221127009563588e+02,3.449691440827556107e+03
1.043890368961072272e+04,3.855473499217261519e+02,3.453827222222225373e+03
1.045042999150046489e+04,4.279754581136606362e+02,3.460160555555558403e+03
1.045758753019575852e+04,4.522400339357389498e+02,3.463022196024142431e+03
1.047376179125357157e+04,5.048365478813769300e+02,3.468601750372947663e+03
1.048095422944556776e+04,5.281017328764361309e+02,3.471093888888891797e+03
1.049000585130479158e+04,5.554342801729767416e+02,3.473786782937512726e+03
1.051795071072926476e+04,6.434631665214155873e+02,3.480605000000002747e+03
1.052521294791466426e+04,6.647295698624366196e+02,3.482372689751790404e+03
1.053684394829451594e+04,7.041595055733139361e+02,3.487005000000002838e+03
1.054093351551534579e+04,7.303181645593228950e+02,3.491271666666669262e+03
1.054006102809778349e+04,7.553029352348003158e+02,3.493892990136398112e+03
1.052583477038459387e+04,8.188451542035924149e+02,3.498916111111113878e+03
1.052576497139118874e+04,8.208439358576306404e+02,3.499032341524055937e+03
1.049934932135090821e+04,8.609464723478509995e+02,3.503527222222225191e+03
1.047349206325786872e+04,8.850587556057658958e+02,3.507566662409453784e+03
1.046218466869033546e+04,8.936693785852102110e+02,3.509572222222225264e+03
1.043657170707421392e+04,9.107859260539913748e+02,3.513543343287049538e+03
1.043253924426943559e+04,9.116457188942005132e+02,3.513850000000003092e+03
1.034598564712449843e+04,9.546512397173663658e+02,3.520449912630276685e+03
1.033078538773899527e+04,9.601240922289434820e+02,3.522250000000003183e+03
1.029838608731395470e+04,9.709999982586924716e+02,3.529006367397116719e+03
1.028628869889961788e+04,9.735793767793197730e+02,3.530427777777781102e+03
1.025292490714426094e+04,9.834209924853473694e+02,3.533833758081580527e+03
1.022369827668378821e+04,9.894046428701084324e+02,3.536961111111114406e+03
1.017937608532792365e+04,9.978629732853894438e+02,3.541212196920853785e+03
1.015628539781637846e+04,1.000058457342289103e+03,3.542879444444447927e+03
1.003480071579982723e+04,1.011825871473592088e+03,3.552117848498035528e+03
1.001174492778498279e+04,1.013021964703472690e+03,3.555679444444448109e+03
9.982692794808022882e+03,1.014008660953138360e+03,3.562264460094763308e+03
9.925657718674528951e+03,1.014018171295134039e+03,3.568657222222225755e+03
9.831645181941328701e+03,1.012736400259137099e+03,3.577379444444447927e+03
9.829611500790588252e+03,1.013665992092751253e+03,3.577654829094376055e+03
9.737597745711427706e+03,1.012454020050159329e+03,3.587374997652394086e+03
9.620529420963384837e+03,1.012368342244043106e+03,3.596691373124026086e+03
9.587514624175051722e+03,1.012216049679879688e+03,3.599501666666670189e+03
9.518486858117328666e+03,1.011806766061445273e+03,3.606085396366716850e+03
9.440464574616433310e+03,1.011083386972688345e+03,3.614279444444447563e+03
9.412446731963196726e+03,1.011105591892037523e+03,3.616783039161172383e+03
9.238378230578360672e+03,1.010030033600897809e+03,3.629109290082050848e+03
9.228384322308169430e+03,1.009681038633872731e+03,3.629912777777780775e+03
9.076302419117755562e+03,1.009373269270188075e+03,3.645563576379244296e+03
9.067307901674583263e+03,1.009059173799865562e+03,3.646401666666669826e+03
8.923256024597023497e+03,1.008031209582781798e+03,3.658512777777781139e+03
8.919223561792243345e+03,1.008891002422990937e+03,3.658880986633397242e+03
8.767176558098533860e+03,1.007583842232287111e+03,3.670957222222225482e+03
8.628086735659366241e+03,1.007729766325735000e+03,3.684168531857073503e+03
8.591074375562957357e+03,1.007437875774761551e+03,3.689001666666670189e+03
8.483999959085103910e+03,1.007701192935670292e+03,3.705371400932171127e+03
8.463012751717702486e+03,1.006968303504917799e+03,3.707668333333336705e+03
8.321959047121199546e+03,1.006045037777941616e+03,3.721684609054336306e+03
8.255964353041235881e+03,1.004741061822595611e+03,3.729623888888892452e+03
8.156919962676238356e+03,1.004284184130105359e+03,3.738292866223833244e+03
8.114945547941436416e+03,1.002818405268600259e+03,3.740735000000003311e+03
7.944874609864677950e+03,1.001882444964270576e+03,3.749523673109817082e+03
7.864888444206448185e+03,1.000089876055089576e+03,3.754846111111114624e+03
7.688856060664276811e+03,9.979451279435257902e+02,3.783846111111115079e+03
7.655841263875944605e+03,9.977928353793623728e+02,3.788655312706806399e+03
7.507826722987010726e+03,9.956258823484495224e+02,3.803618375706140796e+03
7.327796776136763583e+03,9.933415362500757055e+02,3.815708656006407182e+03
7.312805913731477631e+03,9.928180437995381453e+02,3.816846111111115079e+03
7.114752032498183326e+03,9.909048975875384713e+02,3.843193019610274405e+03
7.105757515055011936e+03,9.905908021172159579e+02,3.844346111111115079e+03
6.962739928301173677e+03,9.885983465698155896e+02,3.859790555555559877e+03
6.884717644800278322e+03,9.878749674810587749e+02,3.866409612791363543e+03
6.673706582312440332e+03,9.845087369849073866e+02,3.881645555555559440e+03
6.650685693794298459e+03,9.847054393877689336e+02,3.883700292364642792e+03
6.519695696461391890e+03,9.821323869737796031e+02,3.900712222222225591e+03
6.447669757922612007e+03,9.816184048652377214e+02,3.910786963815732634e+03
6.260678974779933014e+03,9.780903714629272372e+02,3.929612222222225682e+03
6.256646511975153771e+03,9.789501643031363756e+02,3.930097131340185115e+03
6.095604990838269259e+03,9.773289086421101501e+02,3.946397523350113261e+03
6.068621438508754181e+03,9.763866222311426100e+02,3.949078888888893289e+03
5.905581135717831785e+03,9.746955675767112552e+02,3.965356666666670208e+03
5.900549282086033600e+03,9.755204609202179427e+02,3.965928141480726936e+03
5.720449536242381328e+03,9.752348964758822376e+02,3.983962688549220729e+03
5.572365196360043228e+03,9.750667250990076127e+02,3.998806100112230524e+03
5.545381644030527241e+03,9.741244386880400725e+02,4.001616666666670426e+03
5.374241516133343794e+03,9.751523605410460505e+02,4.018691986884989092e+03
5.185147252846521042e+03,9.745527006263880594e+02,4.031516666666670517e+03
5.158093901523599925e+03,9.756091958694586310e+02,4.033687423180735095e+03
5.053053166196486927e+03,9.749429211967533320e+02,4.044894444444449164e+03
4.939982404756518918e+03,9.749968413774471401e+02,4.062152628327907223e+03
4.881947937796006045e+03,9.749714522227402540e+02,4.068383333333336850e+03
4.753851414454050428e+03,9.755012707799155578e+02,4.080747676117336596e+03
4.741858724529821302e+03,9.750824768194855778e+02,4.081938888888893416e+03
4.617759764495940544e+03,9.757518933634709128e+02,4.094419118104903646e+03
4.560724688362446614e+03,9.757614037054665914e+02,4.099050000000004729e+03
4.274549916867960746e+03,9.757740559187423059e+02,4.120217843584347065e+03
4.244533292560685368e+03,9.757264618446863551e+02,4.123161111111115133e+03
4.066432328371071435e+03,9.755106963937557794e+02,4.149879339874481957e+03
3.968387328833092397e+03,9.750887181979679781e+02,4.161661111111116043e+03
3.804277836221745474e+03,9.753615457008723979e+02,4.176299853584848279e+03
3.539090272094660122e+03,9.761070873449006058e+02,4.193985315176303629e+03
3.497080957863155618e+03,9.756406993104145613e+02,4.196994444444448163e+03
3.330972683597770811e+03,9.758437278199140792e+02,4.211172222222226083e+03
3.148874156100080199e+03,9.754883643821734722e+02,4.233098614710685069e+03
3.127886948732679230e+03,9.747554749514208652e+02,4.236138888888893234e+03
2.957746211662515634e+03,9.758182963011294078e+02,4.261261111111115497e+03
2.933725932317354363e+03,9.759800992072885037e+02,4.263513459716379657e+03
2.706619918107102421e+03,9.750536492449543857e+02,4.279316666666671154e+03
2.579522785592164837e+03,9.756183672988322542e+02,4.288813040887247553e+03
2.468450805806234712e+03,9.757420864729310779e+02,4.301050000000003820e+03
2.346385526923095313e+03,9.754819111833023726e+02,4.319272222222226446e+03
2.343352454945335467e+03,9.763766035202139619e+02,4.319729105284748584e+03
2.124241567351235972e+03,9.757293495314999063e+02,4.341724809595242732e+03
2.091261670059605876e+03,9.745776661403173193e+02,4.344938888888893416e+03
1.944176721004286492e+03,9.744443942601451454e+02,4.359650000000004184e+03
1.922155223313163788e+03,9.746759961597092570e+02,4.361953296127985595e+03
1.811118143023936682e+03,9.738003245067889111e+02,4.373022322370815345e+03
1.797126671445669444e+03,9.733117315529539155e+02,4.374405555555560568e+03
1.576121700687639304e+03,9.695965060897775629e+02,4.396538888888893780e+03
1.553100812169497431e+03,9.697932084926391099e+02,4.398852470037441890e+03
1.391129699198999106e+03,9.661382716808722080e+02,4.415094444444449437e+03
1.331096450584448121e+03,9.660430835327603063e+02,4.421136643635874862e+03
1.182082518868495299e+03,9.638412310051450049e+02,4.436024723987839934e+03
1.093101835767093235e+03,9.617345666256414916e+02,4.444872222222226810e+03
9.020785898196361359e+02,9.590663260635401457e+02,4.463983954740846457e+03
7.951088718318903830e+02,9.563314707433917192e+02,4.474645555555560350e+03
7.900770182000924251e+02,9.571563640868982930e+02,4.475207637600703492e+03
5.700714382690813409e+02,9.534760381204243913e+02,4.497178888888893198e+03
4.900503731141486128e+02,9.526828600382625609e+02,4.505250741558927984e+03
4.200581157261095200e+02,9.512392860961065253e+02,4.512201111111116006e+03
3.020601991444511896e+02,9.491199271392496257e+02,4.524156952052529050e+03
2.710790835068592060e+02,9.480380427414721680e+02,4.527267777777782612e+03
1.140351256780511591e+02,9.465563850672558601e+02,4.543032055274831691e+03
-3.597819686492070446e+01,9.443196330429379941e+02,4.558150870546473925e+03
-6.795870332953175819e+01,9.432028491484579718e+02,4.561362222222227501e+03
-1.869560107382091587e+02,9.410485906948985075e+02,4.573259416758111001e+03
-2.559488772992292809e+02,9.396399162494450366e+02,4.580251111111115279e+03
-3.569920493182654582e+02,9.391132395635497687e+02,4.590278527342128655e+03
-5.469810049420011637e+02,9.354805076711318179e+02,4.609233901330380831e+03
-5.589736948662302893e+02,9.350617137107018380e+02,4.610562222222227319e+03
-8.441141760369951044e+02,9.341098745936609475e+02,4.640962222222226956e+03
-8.501454204958121181e+02,9.348998684404650703e+02,4.641532433835232041e+03
-1.001367530846018099e+03,9.386245618815592024e+02,4.656736226889390309e+03
-1.071499386220867336e+03,9.411785512474796178e+02,4.663762222222228047e+03
-1.077530630679684464e+03,9.419685450942837406e+02,4.664331671580766852e+03
-1.261012443468121546e+03,9.525715812570506387e+02,4.682762222222228047e+03
-1.286101912633706206e+03,9.546972663205453955e+02,4.685246735350525341e+03
-1.447597127227723149e+03,9.660680914107674653e+02,4.701540000000004511e+03
-1.525828807708832755e+03,9.713410572841250996e+02,4.708784649213190278e+03
-1.655169018354726177e+03,9.788317121337316848e+02,4.720606666666672027e+03
-1.676260924212234613e+03,9.810969951840363592e+02,4.722528229902351086e+03
-1.838720630136568388e+03,9.914335299505368084e+02,4.737918771199655566e+03
-1.868772153940546104e+03,9.923853267034999135e+02,4.740128888888893925e+03
-2.059214803021414355e+03,1.001744675562330258e+03,4.752184444444448673e+03
-2.064246656653212085e+03,1.002569568905836832e+03,4.752523475195074752e+03
-2.146441000945695578e+03,1.006703545965365493e+03,4.762795555555559986e+03
-2.218362240994368221e+03,1.003191391375766329e+03,4.774676559488989369e+03
-2.226322468113818104e+03,1.001912804575127211e+03,4.775240000000004329e+03
-2.340078524910482884e+03,9.929373078159466104e+02,4.781479529797878968e+03
-2.399867477048115688e+03,9.858463838787010900e+02,4.788040000000004511e+03
-2.425642241570397346e+03,9.789426520023214380e+02,4.794514765761889066e+03
-2.442457388146209723e+03,9.733524064232834689e+02,4.796751111111115279e+03
-2.503931026467558695e+03,9.571971660494610887e+02,4.802480193339728430e+03
-2.541384385443746396e+03,9.408801227694796125e+02,4.806551111111115461e+03
-2.556165850868818325e+03,9.343602853568274895e+02,4.808214351551298023e+03
-2.574770382118453199e+03,9.227038958222699421e+02,4.810595555555560168e+03
-2.595268996532019173e+03,9.079795348132500976e+02,4.813153308497535363e+03
-2.614558823138351272e+03,8.872937283388181413e+02,4.815428888888893198e+03
-2.634743342081594619e+03,8.635748498866264526e+02,4.817927454645719990e+03
-2.641355183407000823e+03,8.523372543124988852e+02,4.819206666666670571e+03
-2.657088445585035515e+03,8.157658930958689325e+02,4.824473333333336996e+03
-2.658842930762156357e+03,8.087003583133301845e+02,4.825424596589697103e+03
-2.663849395239247315e+03,7.514907846963242264e+02,4.831051111111114551e+03
-2.664813886569563692e+03,7.504564943726027195e+02,4.831150743431330739e+03
-2.660384834723703989e+03,7.095861689549273024e+02,4.834995555555558894e+03
-2.660384834723703989e+03,7.095861689549273024e+02,4.835094661466554498e+03
-2.654585192164451200e+03,6.867746774170005892e+02,4.837491714994461290e+03
-2.639127941724678749e+03,6.452888556360335315e+02,4.841984211355450498e+03
-2.637024461580532716e+03,6.423604821483812657e+02,4.842295555555559076e+03
-2.624089485245336164e+03,6.157957237792957130e+02,4.845341483468905608e+03
-2.612467995207481636e+03,5.981905833566794399e+02,4.847428888888892288e+03
-2.596674444378037151e+03,5.757280867857778048e+02,4.850336364507764301e+03
-2.566435728513193681e+03,5.407621024174628701e+02,4.855325114249121725e+03
-2.560195087074161620e+03,5.339757636085441845e+02,4.856204444444447290e+03
-2.525099015061031878e+03,5.031818400318181830e+02,4.861172702649234452e+03
-2.497312774307358723e+03,4.811381374213464710e+02,4.865004444444447472e+03
-2.462391199777742258e+03,4.553411679797159195e+02,4.869516336773182047e+03
-2.407063014747313446e+03,4.182494985479062279e+02,4.875466269290028322e+03
-2.384552924102355973e+03,4.040264250700748221e+02,4.878036944444447727e+03
-2.325436572744065415e+03,3.730706985871897245e+02,4.885572365388950857e+03
-2.258325094769622865e+03,3.423941680779246326e+02,4.893259166666669444e+03
-2.257290804445901358e+03,3.414296767476080277e+02,4.893507208556996375e+03
-2.183833986542318598e+03,3.009686349483670256e+02,4.903024910849774642e+03
-2.089796060654412031e+03,2.442159390238513481e+02,4.910925833333336413e+03
-2.077559074253265408e+03,2.376389971951476809e+02,4.912122227827179813e+03
-2.005031848183297143e+03,1.951442742451659456e+02,4.922125833333336232e+03
-1.961150655707210944e+03,1.706607911008769918e+02,4.929129612859407644e+03
-1.956049003082007857e+03,1.678371161033321926e+02,4.929814722222225100e+03
-1.817514388354723224e+03,9.762913562844016724e+01,4.945490124790050686e+03
-1.459183590676642552e+03,3.709782608213652111e+01,4.984118779828563675e+03
-1.430236156189791245e+03,3.910930231352813990e+01,4.987303611111114151e+03
-1.313110727025695724e+03,6.621343194586245318e+01,4.999248055555558494e+03
-1.292367816135212024e+03,7.394205716574865050e+01,5.000824880399892209e+03
-1.140206603609396325e+03,1.292861210088885855e+02,5.010662983607736351e+03
-1.041628601278884389e+03,1.717523129328834273e+02,5.019070277777780575e+03
-9.081195140767598559e+02,2.454566115487411651e+02,5.036173194971745943e+03
-8.776618908897053188e+02,2.615293583518051150e+02,5.039692500000002838e+03
-8.049633515715822796e+02,3.000899908804776146e+02,5.047887234442035151e+03
-6.762418215243383202e+02,3.676234470507083074e+02,5.062523639366669158e+03
-6.427860258562267290e+02,3.838008923438797524e+02,5.066248055555557585e+03
-5.573397022637728924e+02,4.298109541188184721e+02,5.076198722824109609e+03
-4.225520282610092977e+02,4.955550256152259294e+02,5.091568683173432873e+03
-3.998452352131901080e+02,5.043528406555362267e+02,5.094025833333335868e+03
-2.426521690555764224e+02,5.588720111551696164e+02,5.110959166666669262e+03
-2.258370224797642720e+02,5.644622567342075854e+02,5.112733637959672706e+03
-1.305934930199811106e+02,5.878004249580295664e+02,5.122336944444447909e+03
-7.397721084691765725e+01,5.997836045402631271e+02,5.128373725279016071e+03
3.350330501401217731e+01,6.165448309353814693e+02,5.139403611111114515e+03
3.846535965240515509e+01,6.177187192459130074e+02,5.139761455033416496e+03
2.698005390702978730e+02,6.408062648861797470e+02,5.154188653403833086e+03
2.997473643841682360e+02,6.428526406142738097e+02,5.156736944444447545e+03
3.766306590712335947e+02,6.475386835144046245e+02,5.168470277777782030e+03
4.306675627236697892e+02,6.474244746823014793e+02,5.179191512270900603e+03
6.010525962707509962e+02,6.393659175434593180e+02,5.198248055555559404e+03
6.663968944907197738e+02,6.306410857319117440e+02,5.203150828950831055e+03
9.143759072362698817e+02,5.782635214725621609e+02,5.219481388888892980e+03
9.194077608680678395e+02,5.774386281290555871e+02,5.219862687504699352e+03
1.068992779108614059e+03,5.346329939441091028e+02,5.244388025223262957e+03
1.097359616728876290e+03,5.246168807545691379e+02,5.247004722222225610e+03
1.282691102842546115e+03,4.610461307597901168e+02,5.259360277777782358e+03
1.346490312865608985e+03,4.392594192035893457e+02,5.264580974613854778e+03
1.405292568753576461e+03,4.172982101638760923e+02,5.271849166666671408e+03
1.503978453809553912e+03,3.707139199930639393e+02,5.291105810138572451e+03
1.530521007259290400e+03,3.556310536750233950e+02,5.293782777777782940e+03
1.816039056787144773e+03,2.025022079476110832e+02,5.315060364545662196e+03
1.931378285512775392e+03,1.374878840106760833e+02,5.325893888888893343e+03
1.993667306835635145e+03,1.016399018828030023e+02,5.333429904701632950e+03
