,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
514,2019-09-07 13:56:04.422,0 days 01:11:03.329000,5,423.59777777778254,0 days 00:01:07.768000,12166,338,8,100,False,8,car,4895.01833333333,0.8457199827881129,OnTrack,1074,-3048,1853
515,2019-09-07 13:56:04.570,0 days 01:11:03.477000,5,421.23111111111575,0 days 00:01:07.916000,12135,337,8,100,False,8,pos,4908.8769300982085,0.848114354253006,OnTrack,1060,-3197,1853
516,2019-09-07 13:56:04.662,0 days 01:11:03.569000,5,418.86444444444896,0 days 00:01:08.008000,12104,337,8,100,False,8,car,4917.484999999996,0.8496015839697167,OnTrack,1051,-3280,1852
517,2019-09-07 13:56:04.870,0 days 01:11:03.777000,5,416.5977777777821,0 days 00:01:08.216000,12073,337,8,100,False,8,pos,4936.957619082844,0.8529658988617452,OnTrack,1035,-3456,1852
518,2019-09-07 13:56:04.902,0 days 01:11:03.809000,5,414.3311111111152,0 days 00:01:08.248000,12043,337,8,100,False,8,car,4939.951666666663,0.8534831851513207,OnTrack,1032,-3483,1851
519,2019-09-07 13:56:05.142,0 days 01:11:04.049000,5,410.1311111111163,0 days 00:01:08.488000,12004,336,8,100,False,8,car,4962.351666666663,0.8573532682285282,OnTrack,1011,-3690,1851
520,2019-09-07 13:56:05.170,0 days 01:11:04.077000,5,408.1311111111163,0 days 00:01:08.516000,11974,334,8,100,False,8,pos,4964.950599904162,0.8578022899937618,OnTrack,1009,-3715,1851
521,2019-09-07 13:56:05.382,0 days 01:11:04.289000,5,406.1311111111163,0 days 00:01:08.728000,11945,333,8,100,False,8,car,4984.551666666663,0.8611887969925462,OnTrack,989,-3905,1849
522,2019-09-07 13:56:05.470,0 days 01:11:04.377000,5,404.36444444444896,0 days 00:01:08.816000,11598,333,8,57,False,8,pos,4992.693714221761,0.8625955112986536,OnTrack,982,-3983,1849
523,2019-09-07 13:56:05.622,0 days 01:11:04.529000,5,402.59777777778163,0 days 00:01:08.968000,11252,333,8,14,True,8,car,5006.751666666663,0.8650243257565645,OnTrack,968,-4112,1848
524,2019-09-07 13:56:05.770,0 days 01:11:04.677000,5,401.5090277777822,0 days 00:01:09.116000,10775,328,8,11,True,8,pos,5020.279012732697,0.8673614665194966,OnTrack,957,-4232,1848
525,2019-09-07 13:56:05.823,0 days 01:11:04.730000,5,400.42027777778276,0 days 00:01:09.169000,10298,323,8,8,True,8,car,5024.78583333333,0.8681401169721094,OnTrack,952,-4272,1847
526,2019-09-07 13:56:06.062,0 days 01:11:04.969000,5,401.8144444444488,0 days 00:01:09.408000,10501,266,8,7,True,8,car,5042.445277777774,0.871191166842526,OnTrack,935,-4445,1848
527,2019-09-07 13:56:06.070,0 days 01:11:04.977000,5,403.1144444444494,0 days 00:01:09.416000,10770,258,8,8,True,8,pos,5043.0096649939105,0.8712886769056583,OnTrack,935,-4451,1848
528,2019-09-07 13:56:06.302,0 days 01:11:05.209000,5,404.41444444445006,0 days 00:01:09.648000,11040,251,8,9,True,8,car,5059.178611111107,0.874082211046035,OnTrack,918,-4608,1846
529,2019-09-07 13:56:06.370,0 days 01:11:05.277000,5,406.1144444444494,0 days 00:01:09.716000,11600,246,8,13,True,8,pos,5063.809354496153,0.8748822718321669,OnTrack,913,-4660,1846
530,2019-09-07 13:56:06.542,0 days 01:11:05.449000,5,407.8144444444488,0 days 00:01:09.888000,12160,241,6,18,True,8,car,5075.245277777774,0.8768580742055798,OnTrack,898,-4807,1844
531,2019-09-07 13:56:06.670,0 days 01:11:05.577000,5,410.01444444444905,0 days 00:01:10.016000,12042,234,6,24,True,8,pos,5083.442895448058,0.8782743894475075,OnTrack,887,-4918,1844
532,2019-09-07 13:56:06.782,0 days 01:11:05.689000,5,412.2144444444493,0 days 00:01:10.128000,11925,228,5,30,False,8,car,5090.445277777774,0.8794842020079705,OnTrack,878,-5008,1843
533,2019-09-07 13:56:06.970,0 days 01:11:05.877000,5,414.33611111111577,0 days 00:01:10.316000,11743,224,5,25,False,8,pos,5101.944012034718,0.8814708563319485,OnTrack,863,-5137,1843
534,2019-09-07 13:56:06.983,0 days 01:11:05.890000,5,416.4577777777822,0 days 00:01:10.329000,11561,220,5,20,False,8,car,5102.728611111107,0.8816064127430165,OnTrack,861,-5144,1842
535,2019-09-07 13:56:07.270,0 days 01:11:06.177000,5,421.38986111111535,0 days 00:01:10.616000,11424,216,5,37,False,8,pos,5119.7298164311305,0.8845437376091393,OnTrack,827,-5272,1843
536,2019-09-07 13:56:07.382,0 days 01:11:06.289000,5,426.3219444444485,0 days 00:01:10.728000,11288,212,5,55,False,8,car,5126.225277777774,0.8856659686375457,OnTrack,804,-5325,1842
537,2019-09-07 13:56:07.570,0 days 01:11:06.477000,5,429.5886111111149,0 days 00:01:10.916000,11400,209,5,67,False,8,pos,5136.988534750711,0.8875255533994474,OnTrack,758,-5416,1842
538,2019-09-07 13:56:07.622,0 days 01:11:06.529000,5,432.85527777778134,0 days 00:01:10.968000,11512,206,5,80,False,8,car,5139.9586111111075,0.8880386981432146,OnTrack,744,-5437,1841
539,2019-09-07 13:56:07.862,0 days 01:11:06.769000,5,439.5219444444492,0 days 00:01:11.208000,11561,207,5,79,False,8,car,5153.758611111107,0.8904229457532798,OnTrack,674,-5523,1841
540,2019-09-07 13:56:07.870,0 days 01:11:06.777000,5,442.11819444444836,0 days 00:01:11.216000,11623,210,5,83,False,8,pos,5154.225769435247,0.8905036574284864,OnTrack,672,-5526,1842
541,2019-09-07 13:56:08.063,0 days 01:11:06.970000,5,444.7144444444475,0 days 00:01:11.409000,11686,213,5,88,False,8,car,5165.651111111108,0.8924776316013018,OnTrack,610,-5585,1842
542,2019-09-07 13:56:08.071,0 days 01:11:06.978000,5,447.8477777777807,0 days 00:01:11.417000,11863,215,5,90,False,8,pos,5166.129165431958,0.8925602257949229,OnTrack,608,-5588,1843
543,2019-09-07 13:56:08.303,0 days 01:11:07.210000,5,450.98111111111393,0 days 00:01:11.649000,12040,217,5,92,False,8,car,5180.117777777774,0.8949770602553316,OnTrack,536,-5644,1843
544,2019-09-07 13:56:08.371,0 days 01:11:07.278000,5,454.01444444444815,0 days 00:01:11.717000,11854,219,5,88,False,8,pos,5184.263192683063,0.8956932700800173,OnTrack,512,-5661,1843
545,2019-09-07 13:56:08.543,0 days 01:11:07.450000,5,457.04777777778236,0 days 00:01:11.889000,11669,221,5,85,False,8,car,5194.851111111107,0.8975225613269471,OnTrack,439,-5704,1842
546,2019-09-07 13:56:08.671,0 days 01:11:07.578000,5,459.9025000000047,0 days 00:01:12.017000,11219,223,5,92,False,8,pos,5202.843549998356,0.8989034275092311,OnTrack,381,-5733,1843
547,2019-09-07 13:56:08.782,0 days 01:11:07.689000,5,462.757222222227,0 days 00:01:12.128000,10770,226,6,100,False,8,car,5209.854999999996,0.9001148067055718,OnTrack,331,-5752,1842
548,2019-09-07 13:56:08.971,0 days 01:11:07.878000,5,465.95750000000453,0 days 00:01:12.317000,10948,229,6,99,False,8,pos,5221.970342180206,0.9022079933460274,OnTrack,248,-5776,1843
549,2019-09-07 13:56:09.063,0 days 01:11:07.970000,5,469.15777777778203,0 days 00:01:12.409000,11126,232,6,98,False,8,car,5227.963888888885,0.903243507796461,OnTrack,208,-5784,1843
550,2019-09-07 13:56:09.271,0 days 01:11:08.178000,5,471.68055555556066,0 days 00:01:12.617000,11203,235,6,94,False,8,pos,5241.718752646098,0.9056199571471792,OnTrack,120,-5796,1844
551,2019-09-07 13:56:09.302,0 days 01:11:08.209000,5,474.2033333333393,0 days 00:01:12.648000,11281,238,6,91,False,8,car,5243.7644444444395,0.905973394522623,OnTrack,107,-5797,1844
552,2019-09-07 13:56:09.503,0 days 01:11:08.410000,5,478.55833333333885,0 days 00:01:12.849000,11504,237,6,100,False,8,car,5256.99694444444,0.9082595942690136,OnTrack,16,-5797,1844
553,2019-09-07 13:56:09.571,0 days 01:11:08.478000,5,480.8916666666728,0 days 00:01:12.917000,11526,240,6,100,False,8,pos,5261.551646812222,0.9090465173295168,OnTrack,-29,-5790,1845
554,2019-09-07 13:56:09.743,0 days 01:11:08.650000,5,483.22500000000673,0 days 00:01:13.089000,11548,244,6,100,False,8,car,5273.263611111106,0.9110700117417476,OnTrack,-191,-5751,1844
555,2019-09-07 13:56:09.871,0 days 01:11:08.778000,5,485.38263888889514,0 days 00:01:13.217000,11636,246,6,100,False,8,pos,5282.079634851546,0.9125931699688072,OnTrack,-318,-5713,1845
556,2019-09-07 13:56:09.982,0 days 01:11:08.889000,5,487.54027777778356,0 days 00:01:13.328000,11725,249,6,100,False,8,car,5289.794444444439,0.9139260697031525,OnTrack,-411,-5678,1845
557,2019-09-07 13:56:10.171,0 days 01:11:09.078000,5,489.6069444444506,0 days 00:01:13.517000,11651,251,6,100,False,8,pos,5303.0946955488,0.9162239749139379,OnTrack,-561,-5596,1846
558,2019-09-07 13:56:10.222,0 days 01:11:09.129000,5,491.6736111111177,0 days 00:01:13.568000,11578,254,6,100,False,8,car,5306.727777777773,0.916851668219851,OnTrack,-607,-5563,1846
559,2019-09-07 13:56:10.462,0 days 01:11:09.369000,5,495.40694444445035,0 days 00:01:13.808000,10653,260,7,100,False,8,car,5324.061111111107,0.9198463753629283,OnTrack,-839,-5369,1845
560,2019-09-07 13:56:10.471,0 days 01:11:09.378000,5,497.24027777778383,0 days 00:01:13.817000,10775,261,7,100,False,8,pos,5324.715127187773,0.9199593707446485,OnTrack,-847,-5363,1846
561,2019-09-07 13:56:10.702,0 days 01:11:09.609000,5,499.0736111111173,0 days 00:01:14.048000,10898,263,7,100,False,8,car,5341.594444444439,0.9228756368191948,OnTrack,-985,-5202,1847
562,2019-09-07 13:56:10.770,0 days 01:11:09.677000,5,500.70694444445144,0 days 00:01:14.116000,10959,265,7,100,False,8,pos,5346.622468544594,0.9237443364165965,OnTrack,-1014,-5164,1848
563,2019-09-07 13:56:10.942,0 days 01:11:09.849000,5,502.34027777778556,0 days 00:01:14.288000,11021,268,7,100,False,8,car,5359.461111111105,0.9259624887974436,OnTrack,-1070,-5083,1848
564,2019-09-07 13:56:11.070,0 days 01:11:09.977000,5,503.8736111111184,0 days 00:01:14.416000,11095,270,7,100,False,8,pos,5369.102253718641,0.9276282041032635,OnTrack,-1108,-5022,1849
565,2019-09-07 13:56:11.182,0 days 01:11:10.089000,5,505.40694444445126,0 days 00:01:14.528000,11170,272,7,100,False,8,car,5377.594444444439,0.9290954131932783,OnTrack,-1144,-4957,1849
566,2019-09-07 13:56:11.370,0 days 01:11:10.277000,5,506.606944444452,0 days 00:01:14.716000,11333,274,7,100,False,8,pos,5391.972456891161,0.9315795249189003,OnTrack,-1206,-4837,1850
567,2019-09-07 13:56:11.422,0 days 01:11:10.329000,5,507.8069444444527,0 days 00:01:14.768000,11496,276,7,100,False,8,car,5395.994444444439,0.9322744100066986,OnTrack,-1221,-4803,1850
568,2019-09-07 13:56:11.662,0 days 01:11:10.569000,5,509.6736111111195,0 days 00:01:15.008000,11582,282,7,100,False,8,car,5414.794444444438,0.9355225154464977,OnTrack,-1282,-4647,1851
569,2019-09-07 13:56:11.670,0 days 01:11:10.577000,5,510.37361111111977,0 days 00:01:15.016000,11672,282,7,100,False,8,pos,5415.422553367297,0.9356310348086851,OnTrack,-1284,-4642,1852
570,2019-09-07 13:56:11.942,0 days 01:11:10.849000,5,511.07361111112004,0 days 00:01:15.288000,11763,283,7,100,False,8,car,5436.805555555549,0.9393254095813925,OnTrack,-1340,-4459,1852
571,2019-09-07 13:56:11.970,0 days 01:11:10.877000,5,511.4736111111192,0 days 00:01:15.316000,11760,285,7,100,False,8,pos,5439.023455919604,0.939708599700404,OnTrack,-1345,-4441,1853
572,2019-09-07 13:56:12.182,0 days 01:11:11.089000,5,511.8736111111184,0 days 00:01:15.528000,11757,287,7,100,False,8,car,5455.938888888883,0.9426311055431741,OnTrack,-1377,-4306,1853
573,2019-09-07 13:56:12.270,0 days 01:11:11.177000,5,511.92944444445266,0 days 00:01:15.616000,11800,288,7,100,False,8,pos,5463.010840804845,0.9438529377499953,OnTrack,-1390,-4246,1854
574,2019-09-07 13:56:12.383,0 days 01:11:11.290000,5,511.9852777777869,0 days 00:01:15.729000,11843,290,7,100,False,8,car,5472.130555555549,0.945428565148462,OnTrack,-1405,-4161,1854
575,2019-09-07 13:56:12.570,0 days 01:11:11.477000,5,511.6519444444534,0 days 00:01:15.916000,11725,291,7,100,False,8,pos,5487.320703791756,0.948052990846195,OnTrack,-1429,-3989,1855
576,2019-09-07 13:56:12.623,0 days 01:11:11.530000,5,511.31861111111994,0 days 00:01:15.969000,11607,293,7,100,False,8,car,5491.663888888882,0.9488033697366219,OnTrack,-1434,-3928,1855
577,2019-09-07 13:56:12.862,0 days 01:11:11.769000,5,510.05722222223085,0 days 00:01:16.208000,10807,298,8,100,False,8,car,5511.447777777771,0.9522214632004721,OnTrack,-1452,-3637,1856
578,2019-09-07 13:56:12.870,0 days 01:11:11.777000,5,509.3438888888974,0 days 00:01:16.216000,10850,298,8,100,False,8,pos,5512.111370884408,0.9523361132206571,OnTrack,-1453,-3630,1857
579,2019-09-07 13:56:13.170,0 days 01:11:12.077000,5,508.63055555556394,0 days 00:01:16.516000,10893,298,8,100,False,8,pos,5537.023082836453,0.9566401487050267,OnTrack,-1455,-3410,1858
580,2019-09-07 13:56:13.183,0 days 01:11:12.090000,5,507.9172222222305,0 days 00:01:16.529000,10937,299,8,100,False,8,car,5538.108611111104,0.9568276971249178,OnTrack,-1455,-3400,1858
581,2019-09-07 13:56:13.423,0 days 01:11:12.330000,5,505.9172222222296,0 days 00:01:16.769000,11045,303,8,100,False,8,car,5558.308611111105,0.9603176827570424,OnTrack,-1459,-3215,1859
582,2019-09-07 13:56:13.470,0 days 01:11:12.377000,5,504.72222222223036,0 days 00:01:16.816000,11091,306,8,100,False,8,pos,5562.31848962428,0.9610104757470201,OnTrack,-1460,-3180,1860
583,2019-09-07 13:56:13.662,0 days 01:11:12.569000,5,503.5272222222311,0 days 00:01:17.008000,11137,309,8,100,False,8,car,5578.822777777771,0.9638619474561352,OnTrack,-1464,-3039,1860
584,2019-09-07 13:56:13.770,0 days 01:11:12.677000,5,502.1938888888976,0 days 00:01:17.116000,11198,309,8,100,False,8,pos,5588.0795869653,0.9654612608751351,OnTrack,-1466,-2960,1861
585,2019-09-07 13:56:13.902,0 days 01:11:12.809000,5,500.86055555556413,0 days 00:01:17.248000,11260,309,8,100,False,8,car,5599.422777777771,0.9674210417146386,OnTrack,-1467,-2857,1861
586,2019-09-07 13:56:14.070,0 days 01:11:12.977000,5,499.07166666667536,0 days 00:01:17.416000,11295,311,8,100,False,8,pos,5614.0411967917,0.9699466888593411,OnTrack,-1470,-2700,1862
587,2019-09-07 13:56:14.182,0 days 01:11:13.089000,5,497.2827777777866,0 days 00:01:17.528000,11331,314,8,100,False,8,car,5623.844999999994,0.9716405072918718,OnTrack,-1472,-2564,1862
588,2019-09-07 13:56:14.370,0 days 01:11:13.277000,5,495.6827777777871,0 days 00:01:17.716000,11375,315,8,100,False,8,pos,5640.336508779067,0.974489771088457,OnTrack,-1476,-2330,1864
589,2019-09-07 13:56:14.422,0 days 01:11:13.329000,5,494.08277777778767,0 days 00:01:17.768000,11419,316,8,100,False,8,car,5644.9116666666605,0.9752802282811502,OnTrack,-1476,-2278,1864
590,2019-09-07 13:56:14.623,0 days 01:11:13.530000,5,491.4027777777883,0 days 00:01:17.969000,11481,318,8,100,False,8,car,5662.66666666666,0.9783477874345349,OnTrack,-1478,-2126,1865
591,2019-09-07 13:56:14.671,0 days 01:11:13.578000,5,489.7694444444546,0 days 00:01:18.017000,11492,319,8,100,False,8,pos,5666.924611611838,0.9790834392504286,OnTrack,-1479,-2090,1866
592,2019-09-07 13:56:14.863,0 days 01:11:13.770000,5,488.13611111112095,0 days 00:01:18.209000,11504,320,8,100,False,8,car,5683.999999999994,0.9820335808413992,OnTrack,-1477,-1936,1867
593,2019-09-07 13:56:14.971,0 days 01:11:13.878000,5,486.5361111111215,0 days 00:01:18.317000,11528,320,8,100,False,8,pos,5693.598731167019,0.9836919686562282,OnTrack,-1475,-1850,1868
594,2019-09-07 13:56:15.103,0 days 01:11:14.010000,5,484.93611111112205,0 days 00:01:18.449000,11553,320,8,100,False,8,car,5705.333333333327,0.9857193742482635,OnTrack,-1471,-1749,1868
595,2019-09-07 13:56:15.271,0 days 01:11:14.178000,5,483.33611111112214,0 days 00:01:18.617000,11582,320,8,100,False,8,pos,5720.30119183196,0.9883053945999419,OnTrack,-1465,-1621,1869
596,2019-09-07 13:56:15.343,0 days 01:11:14.250000,5,481.7361111111222,0 days 00:01:18.689000,11611,321,8,100,False,8,car,5726.733333333326,0.9894166857595241,OnTrack,-1461,-1560,1869
597,2019-09-07 13:56:15.571,0 days 01:11:14.478000,5,480.01000000001113,0 days 00:01:18.917000,11624,322,8,100,False,8,pos,5747.186641797422,0.9929504358916583,OnTrack,-1449,-1351,1870
598,2019-09-07 13:56:15.582,0 days 01:11:14.489000,5,478.28388888890004,0 days 00:01:18.928000,11637,323,8,100,False,8,car,5748.176944444438,0.9931215320307444,OnTrack,-1448,-1340,1870
599,2019-09-07 13:56:15.822,0 days 01:11:14.729000,5,474.2172222222316,0 days 00:01:19.168000,11708,325,8,100,False,8,car,5769.843611111106,0.996864915959591,OnTrack,-1426,-1085,1870
600,2019-09-07 13:56:15.871,0 days 01:11:14.778000,5,474.2172222222316,0 days 00:01:19.217000,11746,325,8,100,False,8,pos,5774.2688374793215,0.9976294692488965,OnTrack,-1422,-1032,1871
601,2019-09-07 13:56:15.961,0 days 01:11:14.868000,5,474.2172222222316,0 days 00:01:19.307000,11765,325,8,100,False,8,interpolation,5782.394082934221,0.9990332806298412,OnTrack,-1412,-934,1871
