X,Y,Distance
-1.696700000000000000e+04,-2.579999999999999091e+03,2.957245833333332030e+03
-1.699900000000000000e+04,-2.610999999999999091e+03,2.961404820517172539e+03
-1.717400000000000000e+04,-2.803999999999999091e+03,2.987402957598664216e+03
-1.718000000000000000e+04,-2.811999999999999091e+03,2.988445833333331848e+03
-1.720600000000000000e+04,-2.844999999999999091e+03,2.992620340785094868e+03
-1.725900000000000000e+04,-2.911999999999999091e+03,3.002356944444443343e+03
-1.733400000000000000e+04,-3.018999999999999091e+03,3.016179166666665424e+03
-1.736400000000000000e+04,-3.071999999999999091e+03,3.020321085422879605e+03
-1.749000000000000000e+04,-3.316999999999999091e+03,3.035843041766971510e+03
-1.752600000000000000e+04,-3.391999999999999091e+03,3.043734722222221080e+03
-1.754100000000000000e+04,-3.436999999999999091e+03,3.057379166666665697e+03
-1.755300000000000000e+04,-3.475999999999999091e+03,3.064864524118912414e+03
-1.756700000000000000e+04,-3.521999999999999091e+03,3.071023611111109858e+03
-1.763100000000000000e+04,-3.737999999999999091e+03,3.092180521269704059e+03
-1.763700000000000000e+04,-3.761999999999999091e+03,3.094668055555554474e+03
-1.767200000000000000e+04,-3.923999999999999091e+03,3.108838555115103190e+03
-1.771400000000000000e+04,-4.135999999999999091e+03,3.119327441644417377e+03
-1.771600000000000000e+04,-4.146999999999999091e+03,3.120001388888887504e+03
-1.774500000000000000e+04,-4.300999999999999091e+03,3.136801388888887686e+03
-1.774800000000000000e+04,-4.313999999999999091e+03,3.139172621474753214e+03
-1.775200000000000000e+04,-4.337999999999999091e+03,3.144312499999999091e+03
-1.776100000000000000e+04,-4.388999999999999091e+03,3.152162803303001965e+03
-1.776300000000000000e+04,-4.409999999999999091e+03,3.154112499999998818e+03
-1.777400000000000000e+04,-4.523999999999999091e+03,3.162200859827636577e+03
-1.777400000000000000e+04,-4.526999999999999091e+03,3.162579166666665515e+03
-1.777300000000000000e+04,-4.566999999999999091e+03,3.169356944444443343e+03
-1.776700000000000000e+04,-4.588999999999999091e+03,3.173452423411792552e+03
-1.775200000000000000e+04,-4.626999999999999091e+03,3.177990277777776555e+03
-1.773200000000000000e+04,-4.667999999999999091e+03,3.182273356015326044e+03
-1.768500000000000000e+04,-4.721999999999999091e+03,3.189212499999998727e+03
-1.767800000000000000e+04,-4.728999999999999091e+03,3.190010297999835529e+03
-1.764100000000000000e+04,-4.757999999999999091e+03,3.193612499999998818e+03
-1.762000000000000000e+04,-4.772999999999999091e+03,3.195515670201040393e+03
-1.757400000000000000e+04,-4.795999999999999091e+03,3.199168055555554474e+03
-1.751500000000000000e+04,-4.820999999999999091e+03,3.204633447574957700e+03
-1.750300000000000000e+04,-4.823999999999999091e+03,3.206168055555554474e+03
-1.745400000000000000e+04,-4.835999999999999091e+03,3.215412870821166052e+03
-1.742000000000000000e+04,-4.842999999999999091e+03,3.219168055555554474e+03
-1.737400000000000000e+04,-4.852999999999999091e+03,3.223656854939219556e+03
-1.733400000000000000e+04,-4.860999999999999091e+03,3.227701388888887777e+03
-1.728300000000000000e+04,-4.874999999999999091e+03,3.233490435957602131e+03
-1.724100000000000000e+04,-4.888999999999999091e+03,3.238427288002149453e+03
-1.722100000000000000e+04,-4.894999999999999091e+03,3.240630555555554565e+03
-1.715800000000000000e+04,-4.919999999999999091e+03,3.247608333333332212e+03
-1.711800000000000000e+04,-4.936999999999999091e+03,3.252313319943745682e+03
-1.705400000000000000e+04,-4.965999999999999091e+03,3.259522655869824121e+03
-1.704600000000000000e+04,-4.968999999999999091e+03,3.260130555555554565e+03
-1.689800000000000000e+04,-5.039999999999999091e+03,3.269908333333332394e+03
-1.689400000000000000e+04,-5.042999999999999091e+03,3.270264248669185235e+03
-1.682600000000000000e+04,-5.075999999999999091e+03,3.282508333333332303e+03
-1.678900000000000000e+04,-5.093999999999999091e+03,3.289297506405035165e+03
-1.677500000000000000e+04,-5.099999999999999091e+03,3.291032499999998890e+03
-1.668800000000000000e+04,-5.140999999999999091e+03,3.300369547500287808e+03
-1.667300000000000000e+04,-5.146999999999999091e+03,3.302199166666665860e+03
-1.659900000000000000e+04,-5.180999999999999091e+03,3.312093874163927012e+03
-1.649200000000000000e+04,-5.230999999999999091e+03,3.321310277777777173e+03
-1.637100000000000000e+04,-5.289999999999999091e+03,3.331634340506390345e+03
-1.633500000000000000e+04,-5.306999999999999091e+03,3.336110277777777355e+03
-1.624900000000000000e+04,-5.351999999999999091e+03,3.351310277777777173e+03
-1.623600000000000000e+04,-5.359999999999999091e+03,3.353123656226313869e+03
-1.601100000000000000e+04,-5.481999999999999091e+03,3.375210277777777719e+03
-1.600700000000000000e+04,-5.484999999999999091e+03,3.375750267059763246e+03
-1.592500000000000000e+04,-5.530999999999999091e+03,3.386054722222222154e+03
-1.585300000000000000e+04,-5.572999999999999091e+03,3.396988055555555547e+03
-1.580600000000000000e+04,-5.600999999999999091e+03,3.403091070589342962e+03
-1.572100000000000000e+04,-5.648999999999999091e+03,3.413011147105940836e+03
-1.567100000000000000e+04,-5.677999999999999091e+03,3.419476944444444143e+03
-1.561100000000000000e+04,-5.712999999999999091e+03,3.425772000104167091e+03
-1.537100000000000000e+04,-5.845999999999999091e+03,3.441756752437620889e+03
-1.532500000000000000e+04,-5.869999999999999091e+03,3.445476944444444598e+03
-1.521500000000000000e+04,-5.928999999999999091e+03,3.460143611111111113e+03
-1.511100000000000000e+04,-5.984999999999999091e+03,3.476930333001972031e+03
-1.510400000000000000e+04,-5.987999999999999091e+03,3.477743611111111477e+03
-1.480800000000000000e+04,-6.144999999999999091e+03,3.507854722222222335e+03
-1.479200000000000000e+04,-6.153999999999999091e+03,3.510060899363355020e+03
-1.464900000000000000e+04,-6.230999999999999091e+03,3.535454722222222244e+03
-1.464400000000000000e+04,-6.233999999999999091e+03,3.536153958963065634e+03
-1.450600000000000000e+04,-6.308999999999999091e+03,3.551826170984302280e+03
-1.442800000000000000e+04,-6.348999999999999091e+03,3.560610277777777810e+03
-1.438100000000000000e+04,-6.374999999999999091e+03,3.566096001927065117e+03
-1.422500000000000000e+04,-6.454999999999999091e+03,3.583713254004845567e+03
-1.420300000000000000e+04,-6.464999999999999091e+03,3.586210277777777719e+03
-1.400800000000000000e+04,-6.558999999999999091e+03,3.608013143073193987e+03
-1.391200000000000000e+04,-6.601999999999999091e+03,3.615410277777777537e+03
-1.377000000000000000e+04,-6.664999999999999091e+03,3.625899303833299655e+03
-1.370500000000000000e+04,-6.692999999999999091e+03,3.631688055555555366e+03
-1.348300000000000000e+04,-6.783999999999999091e+03,3.657088817386228584e+03
-1.347300000000000000e+04,-6.786999999999999091e+03,3.657999166666666497e+03
-1.318700000000000000e+04,-6.893999999999999091e+03,3.685403264455866520e+03
-1.316600000000000000e+04,-6.900999999999999091e+03,3.688082499999999527e+03
-1.299600000000000000e+04,-6.956999999999999091e+03,3.717262013653920803e+03
-1.292300000000000000e+04,-6.977999999999999091e+03,3.725115833333332830e+03
-1.285000000000000000e+04,-6.999999999999999091e+03,3.732474382521050302e+03
-1.276100000000000000e+04,-7.024999999999999091e+03,3.742060277777777628e+03
-1.270400000000000000e+04,-7.041999999999999091e+03,3.747766699822859209e+03
-1.241400000000000000e+04,-7.123999999999999091e+03,3.769438055555555366e+03
-1.229200000000000000e+04,-7.158999999999999091e+03,3.780355763587555430e+03
-1.218800000000000000e+04,-7.188999999999999091e+03,3.796907500000000255e+03
-1.212600000000000000e+04,-7.206999999999999091e+03,3.807975618451461287e+03
-1.198600000000000000e+04,-7.244999999999999091e+03,3.824640833333333831e+03
-1.185900000000000000e+04,-7.278999999999999091e+03,3.835802948694771203e+03
-1.177300000000000000e+04,-7.299999999999999091e+03,3.842085277777777719e+03
-1.167300000000000000e+04,-7.325999999999999091e+03,3.849757694025934597e+03
-1.151500000000000000e+04,-7.363999999999999091e+03,3.869996388888888760e+03
-1.148700000000000000e+04,-7.370999999999999091e+03,3.874198754022481808e+03
-1.132400000000000000e+04,-7.406999999999999091e+03,3.894574166666666770e+03
-1.114400000000000000e+04,-7.444999999999999091e+03,3.909358761825026249e+03
-1.098000000000000000e+04,-7.475999999999999091e+03,3.919229722222222335e+03
-1.088400000000000000e+04,-7.494999999999999091e+03,3.925229376570065142e+03
-1.065300000000000000e+04,-7.533999999999999091e+03,3.943963055555555002e+03
-1.050400000000000000e+04,-7.556999999999999091e+03,3.961685277777777628e+03
-1.049900000000000000e+04,-7.557999999999999091e+03,3.962396896840929003e+03
-1.039000000000000000e+04,-7.572999999999999091e+03,3.979518611111111113e+03
-1.027000000000000000e+04,-7.588999999999999091e+03,3.996317251506278353e+03
-1.026100000000000000e+04,-7.589999999999999091e+03,3.997296388888888941e+03
-1.014600000000000000e+04,-7.604999999999999091e+03,4.008804708765188479e+03
-9.907000000000000000e+03,-7.629999999999999091e+03,4.029496388888888760e+03
-9.862000000000000000e+03,-7.634999999999999091e+03,4.033890977896587628e+03
-9.720000000000000000e+03,-7.647999999999999091e+03,4.051029722222221608e+03
-9.612000000000000000e+03,-7.656999999999999091e+03,4.064394085340816673e+03
-9.451000000000000000e+03,-7.668999999999999091e+03,4.080541090499239999e+03
-9.386000000000000000e+03,-7.671999999999999091e+03,4.086918611111111204e+03
-9.289000000000000000e+03,-7.677999999999999091e+03,4.096719525817873546e+03
-9.136000000000000000e+03,-7.683999999999999091e+03,4.112118611111111022e+03
-9.110000000000000000e+03,-7.685999999999999091e+03,4.114732769347902831e+03
-8.847000000000000000e+03,-7.692999999999999091e+03,4.141007499999999709e+03
-8.821000000000000000e+03,-7.693999999999999091e+03,4.143630407205331721e+03
-8.676000000000000000e+03,-7.694999999999999091e+03,4.158116427374798150e+03
-8.484000000000000000e+03,-7.694999999999999091e+03,4.177229722222222335e+03
-8.423000000000000000e+03,-7.695999999999999091e+03,4.183475784742823635e+03
-8.369000000000000000e+03,-7.695999999999999091e+03,4.188908637844843724e+03
-8.340000000000000000e+03,-7.695999999999999091e+03,4.191718611111110476e+03
-8.139000000000000909e+03,-7.695999999999999091e+03,4.209885277777777446e+03
-8.073000000000000909e+03,-7.695999999999999091e+03,4.216153205765348503e+03
-7.928000000000000909e+03,-7.694999999999999091e+03,4.230682329055783157e+03
-7.845000000000000909e+03,-7.693999999999999091e+03,4.238951944444443143e+03
-7.655000000000000909e+03,-7.691999999999999091e+03,4.257975655752276907e+03
-7.588000000000000909e+03,-7.690999999999999091e+03,4.264554166666665878e+03
-7.509000000000000909e+03,-7.690999999999999091e+03,4.272617689745196913e+03
-7.445000000000000909e+03,-7.689999999999999091e+03,4.279220833333331939e+03
-7.399000000000000909e+03,-7.690000000000000000e+03,4.283620240040871067e+03
-7.118000000000000909e+03,-7.688000000000000000e+03,4.304887499999998909e+03
-7.069000000000000909e+03,-7.688000000000000000e+03,4.309209462862550936e+03
-6.877000000000000909e+03,-7.686000000000000000e+03,4.334398611111110768e+03
-6.829000000000000909e+03,-7.686000000000000000e+03,4.340590028308274668e+03
-6.682000000000000909e+03,-7.685000000000000000e+03,4.355386871668583808e+03
-6.568000000000000909e+03,-7.684000000000000000e+03,4.363998611111110222e+03
-6.311000000000000909e+03,-7.682000000000000000e+03,4.381341413704889419e+03
-6.197000000000000909e+03,-7.681000000000000000e+03,4.389976388888888323e+03
-5.929000000000000909e+03,-7.680000000000000000e+03,4.415938888888887959e+03
-5.883000000000000909e+03,-7.680000000000000000e+03,4.422299651647153041e+03
-5.814000000000000909e+03,-7.679000000000000000e+03,4.434661111111110586e+03
-5.715000000000000909e+03,-7.680000000000000000e+03,4.452197821601041142e+03
-5.637000000000000909e+03,-7.680000000000000000e+03,4.460794444444443798e+03
-5.547000000000000909e+03,-7.681000000000000000e+03,4.469044388618471203e+03
-5.152000000000000909e+03,-7.683000000000000000e+03,4.499207935922326214e+03
-5.074000000000000909e+03,-7.683000000000000000e+03,4.505994444444444525e+03
-4.895000000000000909e+03,-7.684000000000000000e+03,4.524827777777776646e+03
-4.725000000000000909e+03,-7.685000000000000000e+03,4.543661111111110586e+03
-4.700000000000000909e+03,-7.686000000000000000e+03,4.546300844879308897e+03
-4.419000000000000909e+03,-7.687000000000000000e+03,4.573883333333333212e+03
-4.361000000000000909e+03,-7.688000000000000000e+03,4.580318260080136497e+03
-4.234000000000000909e+03,-7.688000000000000000e+03,4.596616666666665878e+03
-4.134000000000000909e+03,-7.689000000000000000e+03,4.608866672440314687e+03
-3.989000000000000455e+03,-7.689000000000000000e+03,4.623216666666666242e+03
-3.962000000000000455e+03,-7.690000000000000000e+03,4.625971392706829647e+03
-3.677000000000000455e+03,-7.692000000000000000e+03,4.656369775722964732e+03
-3.666000000000000455e+03,-7.692000000000000000e+03,4.657416666666666060e+03
-3.544000000000000455e+03,-7.693000000000000000e+03,4.669706388986794991e+03
-3.480000000000000455e+03,-7.693000000000000000e+03,4.676472222222221717e+03
-3.297000000000000455e+03,-7.694000000000000000e+03,4.694478525454806004e+03
-3.282000000000000455e+03,-7.694000000000000000e+03,4.695527777777777374e+03
-2.926000000000000455e+03,-7.696000000000000000e+03,4.718461111111109858e+03
-2.896000000000000455e+03,-7.697000000000000000e+03,4.721233966458864415e+03
-2.805000000000000455e+03,-7.697000000000000000e+03,4.737572222222221171e+03
-2.743000000000000455e+03,-7.698000000000000000e+03,4.749855384455821877e+03
-2.682000000000000455e+03,-7.698000000000000000e+03,4.756627777777776828e+03
-2.571000000000000455e+03,-7.699000000000000000e+03,4.767066620280763345e+03
-2.520000000000000455e+03,-7.699000000000000000e+03,4.771961111111109858e+03
-2.379000000000000455e+03,-7.700000000000000000e+03,4.786281957054504346e+03
-2.215000000000000455e+03,-7.702000000000000000e+03,4.802716666666664423e+03
-2.149000000000000455e+03,-7.703000000000000000e+03,4.809334420425722783e+03
-1.957000000000000455e+03,-7.705000000000000000e+03,4.828491179819840909e+03
-1.910000000000000455e+03,-7.705000000000000000e+03,4.833383333333331393e+03
-1.688000000000000455e+03,-7.708000000000000000e+03,4.855392423257691917e+03
-1.674000000000000455e+03,-7.708000000000000000e+03,4.856449999999997999e+03
-1.399000000000000455e+03,-7.712000000000000000e+03,4.876538821084152914e+03
-1.237000000000000455e+03,-7.713000000000000000e+03,4.898834999999998217e+03
-1.188000000000000455e+03,-7.714000000000000000e+03,4.905371117769368539e+03
-1.022000000000000455e+03,-7.716000000000000000e+03,4.921901666666664823e+03
-9.960000000000004547e+02,-7.717000000000000000e+03,4.924495385702193744e+03
-6.380000000000004547e+02,-7.720000000000000000e+03,4.960234999999998763e+03
-6.310000000000004547e+02,-7.721000000000000000e+03,4.960902095552151877e+03
-4.410000000000004547e+02,-7.722000000000000000e+03,4.979179444444443106e+03
-4.220000000000004547e+02,-7.723000000000000000e+03,4.981701866432224961e+03
-3.160000000000004547e+02,-7.725000000000000000e+03,4.998238555284749054e+03
-1.520000000000004832e+02,-7.726000000000000000e+03,5.008157222222220298e+03
-5.400000000000047606e+01,-7.728000000000000000e+03,5.013826381785070225e+03
1.249999999999995310e+02,-7.729000000000000000e+03,5.030554722222220335e+03
2.189999999999995168e+02,-7.731000000000000000e+03,5.043448926714810113e+03
3.259999999999995453e+02,-7.732000000000000000e+03,5.054054722222221244e+03
4.989999999999995453e+02,-7.734000000000000000e+03,5.070103289219719045e+03
5.109999999999995453e+02,-7.734000000000000000e+03,5.071743611111110113e+03
5.859999999999995453e+02,-7.734000000000000000e+03,5.084345338862605786e+03
6.419999999999995453e+02,-7.732000000000000000e+03,5.089965833333332739e+03
6.809999999999995453e+02,-7.731000000000000000e+03,5.093536214940542777e+03
7.519999999999995453e+02,-7.725000000000000000e+03,5.100854722222221426e+03
7.789999999999995453e+02,-7.722000000000000000e+03,5.103301630697942528e+03
8.169999999999995453e+02,-7.716000000000000000e+03,5.106543611111110295e+03
8.779999999999995453e+02,-7.705000000000000000e+03,5.111743406890686856e+03
9.069999999999995453e+02,-7.698000000000000000e+03,5.114810277777776719e+03
9.719999999999995453e+02,-7.674000000000000000e+03,5.123054722222221244e+03
9.839999999999995453e+02,-7.669000000000000000e+03,5.124434854808308046e+03
1.014999999999999545e+03,-7.654000000000000000e+03,5.127779621924641106e+03
1.031999999999999545e+03,-7.644000000000000000e+03,5.129721388888888214e+03
1.057999999999999545e+03,-7.631000000000000000e+03,5.132642594735667444e+03
1.067999999999999545e+03,-7.624000000000000000e+03,5.133988055555555547e+03
1.088999999999999545e+03,-7.612000000000000000e+03,5.136822789974879925e+03
1.106999999999999545e+03,-7.599000000000000000e+03,5.139154722222221608e+03
1.145999999999999545e+03,-7.570000000000000000e+03,5.143924437945609498e+03
1.161999999999999545e+03,-7.554000000000000000e+03,5.146232499999999163e+03
1.177999999999999545e+03,-7.538000000000000000e+03,5.148515792329446413e+03
1.201999999999999545e+03,-7.510000000000000000e+03,5.152499166666666497e+03
1.209999999999999545e+03,-7.498000000000000000e+03,5.153841124620215851e+03
1.246999999999999545e+03,-7.411000000000000000e+03,5.160432499999999891e+03
1.261999999999999545e+03,-7.367000000000000000e+03,5.164207700413959174e+03
1.269999999999999545e+03,-7.326000000000000000e+03,5.170032499999999345e+03
1.273999999999999545e+03,-7.287000000000000000e+03,5.176268580741352707e+03
1.273999999999999545e+03,-7.283000000000000000e+03,5.176643611111110658e+03
1.282999999999999545e+03,-7.225000000000000000e+03,5.182557718835639207e+03
1.293999999999999545e+03,-7.173000000000000000e+03,5.188110277777776901e+03
1.297999999999999545e+03,-7.162000000000000000e+03,5.189208235039391184e+03
1.345999999999999545e+03,-7.067000000000000000e+03,5.197443611111110840e+03
1.366999999999999545e+03,-7.034000000000000000e+03,5.200983632662812852e+03
1.379999999999999545e+03,-7.013000000000000000e+03,5.203888055555555184e+03
1.436999999999999545e+03,-6.944000000000000000e+03,5.215821976785475272e+03
1.440999999999999545e+03,-6.938000000000000000e+03,5.216376944444444234e+03
1.538999999999999545e+03,-6.817000000000000000e+03,5.225821388888888578e+03
1.551999999999999545e+03,-6.801000000000000000e+03,5.227166008788472027e+03
1.599999999999999545e+03,-6.730000000000000000e+03,5.233599166666666861e+03
1.636999999999999545e+03,-6.662000000000000000e+03,5.241732500000000073e+03
1.659999999999999545e+03,-6.616000000000000000e+03,5.249499798188267960e+03
1.665999999999999545e+03,-6.603000000000000000e+03,5.252343611111111386e+03
1.685999999999999545e+03,-6.535000000000000000e+03,5.264748461399149164e+03
1.686999999999999545e+03,-6.527000000000000000e+03,5.265476944444444598e+03
1.705999999999999545e+03,-6.354000000000000000e+03,5.276976944444444598e+03
1.711999999999999545e+03,-6.280000000000000000e+03,5.282151711422341577e+03
1.712999999999999545e+03,-6.153000000000000000e+03,5.293854722222222335e+03
1.713999999999999545e+03,-6.110000000000000000e+03,5.297911903316271491e+03
1.714999999999999545e+03,-6.044000000000000000e+03,5.303588055555555911e+03
1.718999999999999545e+03,-5.919000000000000000e+03,5.313569722222223390e+03
1.721999999999999545e+03,-5.823000000000000000e+03,5.322981404057678446e+03
1.719999999999999545e+03,-5.744000000000000000e+03,5.334103055555556239e+03
1.717999999999999545e+03,-5.693000000000000000e+03,5.341238267980981618e+03
1.714999999999999545e+03,-5.610000000000000000e+03,5.350103055555556239e+03
1.711999999999999773e+03,-5.491000000000000000e+03,5.361585340020121293e+03
1.708999999999999773e+03,-5.381000000000000000e+03,5.372712465807277113e+03
1.707999999999999773e+03,-5.330000000000000000e+03,5.377769722222223209e+03
1.706999999999999773e+03,-5.269000000000000000e+03,5.383992615657521128e+03
1.702999999999999773e+03,-5.128000000000000000e+03,5.398308552297597998e+03
1.700999999999999773e+03,-5.046000000000000000e+03,5.406436388888890178e+03
1.699999999999999773e+03,-4.984000000000000000e+03,5.412879316680450756e+03
1.695999999999999773e+03,-4.822000000000000000e+03,5.429166409724280129e+03
1.692999999999999773e+03,-4.727000000000000000e+03,5.435991944444444925e+03
1.685999999999999773e+03,-4.490000000000000000e+03,5.450880833333333612e+03
1.684999999999999773e+03,-4.447000000000000000e+03,5.454582617441747061e+03
1.681999999999999773e+03,-4.336000000000000000e+03,5.472269722222222299e+03
1.679999999999999773e+03,-4.248000000000000000e+03,5.486755218168676947e+03
1.678999999999999773e+03,-4.240000000000000000e+03,5.487603055555556239e+03
1.677999999999999773e+03,-4.170000000000000000e+03,5.494491415906017210e+03
1.674999999999999773e+03,-4.080000000000000000e+03,5.503158611111111895e+03
1.671999999999999773e+03,-3.935000000000000000e+03,5.518125465479064587e+03
1.666999999999999773e+03,-3.793000000000000000e+03,5.532554444655826956e+03
1.664999999999999773e+03,-3.756000000000000000e+03,5.535047499999999673e+03
1.657999999999999773e+03,-3.520000000000000000e+03,5.548680258073570258e+03
1.652999999999999773e+03,-3.366000000000000000e+03,5.560914166666667370e+03
1.648999999999999773e+03,-3.241000000000000000e+03,5.577191944444443834e+03
1.647999999999999773e+03,-3.161000000000000000e+03,5.586109693283028719e+03
1.645999999999999773e+03,-3.083000000000000000e+03,5.593580833333332521e+03
1.643999999999999773e+03,-2.867000000000000000e+03,5.613380833333333612e+03
1.643999999999999773e+03,-2.848000000000000000e+03,5.615777486311578286e+03
1.642999999999999773e+03,-2.779000000000000000e+03,5.626625277777778138e+03
1.643999999999999773e+03,-2.687000000000000000e+03,5.643347500000000764e+03
1.644999999999999773e+03,-2.681000000000000000e+03,5.644103740002701670e+03
1.645999999999999773e+03,-2.530000000000000000e+03,5.659285768429872405e+03
1.645999999999999773e+03,-2.451000000000000000e+03,5.666991944444444925e+03
1.646999999999999773e+03,-2.327000000000000000e+03,5.679644693244335940e+03
1.648999999999999773e+03,-2.224000000000000000e+03,5.690876944444444234e+03
1.652999999999999773e+03,-2.090000000000000000e+03,5.703484170698874550e+03
1.653999999999999773e+03,-1.978000000000000000e+03,5.711343611111111386e+03
1.654000000000000000e+03,-1.772000000000000000e+03,5.725076944444444052e+03
1.655000000000000000e+03,-1.746000000000000000e+03,5.727404565646087576e+03
1.655000000000000000e+03,-1.655000000000000000e+03,5.738899166666666133e+03
1.655000000000000000e+03,-1.587000000000000000e+03,5.752721388888888214e+03
1.655000000000000000e+03,-1.573000000000000000e+03,5.755056370525336206e+03
1.654000000000000000e+03,-1.453000000000000000e+03,5.770054722222222154e+03
1.654000000000000000e+03,-1.314000000000000000e+03,5.781128861830087772e+03
1.652000000000000000e+03,-1.206000000000000000e+03,5.787499166666666497e+03
1.651000000000000000e+03,-1.052000000000000000e+03,5.796824140968124084e+03
1.650000000000000000e+03,-9.740000000000001137e+02,5.804943611111110840e+03
1.650000000000000000e+03,-8.940000000000001137e+02,5.823140858273030972e+03
1.646000000000000000e+03,-7.700000000000001137e+02,5.836643611111110658e+03
1.645000000000000000e+03,-7.010000000000001137e+02,5.842558388861616550e+03
1.640000000000000000e+03,-4.360000000000001137e+02,5.861288611111110185e+03
1.638000000000000000e+03,-3.110000000000001137e+02,5.872618223650296386e+03
1.636000000000000000e+03,-2.520000000000001137e+02,5.882555277777776610e+03
1.633000000000000000e+03,-1.870000000000001137e+02,5.893949095542168834e+03
1.623000000000000000e+03,2.199999999999990052e+01,5.911800101423532396e+03
1.621000000000000000e+03,5.399999999999990052e+01,5.914655277777776973e+03
1.612000000000000000e+03,2.359999999999999147e+02,5.933203796382902510e+03
1.609000000000000000e+03,2.959999999999998863e+02,5.939621944444444125e+03
1.598000000000000000e+03,4.489999999999998863e+02,5.954598834882128358e+03
1.593000000000000000e+03,4.829999999999998863e+02,5.957455277777778065e+03
1.553000000000000000e+03,7.289999999999998863e+02,5.975344166666667661e+03
1.541000000000000000e+03,7.979999999999998863e+02,5.981436649682187635e+03
1.449000000000000000e+03,1.072000000000000000e+03,6.018410833333334267e+03
1.444000000000000000e+03,1.083000000000000000e+03,6.019218390800288034e+03
1.333000000000000000e+03,1.289000000000000000e+03,6.032766388888889196e+03
1.317000000000000000e+03,1.321000000000000000e+03,6.035369459736616591e+03
1.272000000000000000e+03,1.396000000000000000e+03,6.050710833333333539e+03
1.248000000000000000e+03,1.428000000000000000e+03,6.060449518078875371e+03
1.166000000000000000e+03,1.541000000000000000e+03,6.075677500000000691e+03
1.088000000000000000e+03,1.640000000000000000e+03,6.087149853457118297e+03
9.500000000000001137e+02,1.780000000000000000e+03,6.106699024066554557e+03
9.160000000000001137e+02,1.810000000000000000e+03,6.111233055555555438e+03
8.040000000000001137e+02,1.911000000000000000e+03,6.125455277777777155e+03
7.620000000000001137e+02,1.948000000000000000e+03,6.129801144697751624e+03
6.500000000000001137e+02,2.042000000000000000e+03,6.139633055555555984e+03
5.720000000000001137e+02,2.106000000000000000e+03,6.145480276018701261e+03
