X,Y,Distance
-1.477820985857299092e+04,6.898426731942293372e+03,2.601551388888888596e+03
-1.483370205855659515e+04,6.915474187499640720e+03,2.607951388888888687e+03
-1.488472352504319133e+04,6.932409651991562896e+03,2.617091621245516762e+03
-1.491532520582860707e+04,6.943018004036416642e+03,2.620551388888888596e+03
-1.493527551996700095e+04,6.950228064076343799e+03,2.622336712419473770e+03
-1.501620521354537595e+04,6.987596295199993619e+03,2.628404048715144654e+03
-1.502326879428824759e+04,6.991352067702280692e+03,2.629106944444443798e+03
-1.505499891209845555e+04,7.010488410711076540e+03,2.634773611111110768e+03
-1.506948355408155840e+04,7.021587741619799090e+03,2.637910068940808287e+03
-1.508126335775337247e+04,7.033514024588667780e+03,2.640106944444444252e+03
-1.510918170752857986e+04,7.061949315088839285e+03,2.644106944444444252e+03
-1.511784319685903029e+04,7.073350130962208823e+03,2.645448966863802070e+03
-1.513229335061050369e+04,7.103684815014607011e+03,2.648773611111110768e+03
-1.513571314991651525e+04,7.110033434762757679e+03,2.649580975149834103e+03
-1.514518861037656461e+04,7.160374428486263241e+03,2.654697060012425027e+03
-1.514123036304450943e+04,7.193379462618320758e+03,2.656473611111110586e+03
-1.513785357834066417e+04,7.221030815660511507e+03,2.657996088487205270e+03
-1.513066502560182198e+04,7.257981116194077913e+03,2.662784722222221717e+03
-1.511233412735208913e+04,7.275416085920404839e+03,2.666737130581973815e+03
-1.510775140278965591e+04,7.279774828351986798e+03,2.667184722222221808e+03
-1.507015066316461707e+04,7.316410662990359015e+03,2.670599587648107899e+03
-1.505692795657281749e+04,7.326368575943741234e+03,2.672695833333332757e+03
-1.504610860332765878e+04,7.329676384184325798e+03,2.675178922648579373e+03
-1.502852715430427634e+04,7.335051572575275713e+03,2.677190833333332648e+03
-1.499159836107179217e+04,7.344863006231602412e+03,2.680956685144439689e+03
-1.495213271612615790e+04,7.348795291702564100e+03,2.685078013757171448e+03
-1.495078029697051352e+04,7.349208767732637170e+03,2.685135277777776992e+03
-1.490560349043765200e+04,7.348971804671239624e+03,2.688557910694019483e+03
-1.488772055644962347e+04,7.348523840409536206e+03,2.690657499999999345e+03
-1.487254246077288190e+04,7.347248924087687556e+03,2.693947696956316122e+03
-1.487119004161723751e+04,7.347662400117760626e+03,2.694035277777777083e+03
-1.481723975468850040e+04,7.340495354679999764e+03,2.702558203422689076e+03
-1.481588733553285601e+04,7.340908830710072834e+03,2.702635277777776992e+03
-1.476157956810675751e+04,7.330153999368163568e+03,2.708403671701627900e+03
-1.474510504880708686e+04,7.327057192327883968e+03,2.710095881278366505e+03
-1.474375262965144066e+04,7.327470668357957038e+03,2.710179722222221244e+03
-1.469132274847648659e+04,7.313184046644611954e+03,2.715798002583340349e+03
-1.467843601508096435e+04,7.309729759106971869e+03,2.717113055555554638e+03
-1.459410802949766367e+04,7.283012894630342089e+03,2.725979722222221426e+03
-1.458969329153336730e+04,7.280665536816412896e+03,2.726540171549286242e+03
-1.453343013502233043e+04,7.258677876199271850e+03,2.732616468297457232e+03
-1.453119476827382823e+04,7.258621880666559264e+03,2.732757499999999254e+03
-1.442231223668861458e+04,7.212053712186413577e+03,2.741690833333332193e+03
-1.441789749872432003e+04,7.209706354372483474e+03,2.742319451611638669e+03
-1.436657454727307777e+04,7.186947737227909784e+03,2.751356808250782251e+03
-1.432714339055907294e+04,7.171644669555196742e+03,2.754935277777776719e+03
-1.419560570652417664e+04,7.118693393095270039e+03,2.763713055555554547e+03
-1.415576107378009874e+04,7.102037906266912614e+03,2.768151585049604364e+03
-1.412027518346760189e+04,7.089965144000988403e+03,2.778903370850191550e+03
-1.407096361663401149e+04,7.076203989383141561e+03,2.785273055555554492e+03
-1.397545879730819252e+04,7.049207147242947940e+03,2.794470922099264499e+03
-1.387843357222858867e+04,7.029329881378337632e+03,2.804473055555554311e+03
-1.382901001432957128e+04,7.020039460257498831e+03,2.809688207539479663e+03
-1.374923026507707436e+04,7.008199206492962730e+03,2.817806388888887341e+03
-1.374075826964584485e+04,7.007092276769251839e+03,2.818719406623231407e+03
-1.360338445202774892e+04,6.990677824812818471e+03,2.832816770467170045e+03
-1.354625985522493647e+04,6.985220679028062477e+03,2.839106388888887523e+03
-1.348466452492511598e+04,6.979651542177881311e+03,2.844993115755749386e+03
-1.332352862513362561e+04,6.965325977672895533e+03,2.856450833333331502e+03
-1.331282126295389207e+04,6.964163052416472965e+03,2.857391366650162126e+03
-1.322175268889344989e+04,6.956513554485379245e+03,2.869117499999998472e+03
-1.314809757725825330e+04,6.950194968408847672e+03,2.879351406177293939e+03
-1.295036885743055609e+04,6.932268637069167198e+03,2.895673055555554129e+03
-1.291330656583156269e+04,6.929550817827330320e+03,2.899318020679475467e+03
-1.285930028337011390e+04,6.924619139138073479e+03,2.906295277777776391e+03
-1.280617694850152293e+04,6.920156932011602294e+03,2.914031668480160079e+03
-1.272716815577645866e+04,6.913256883306858981e+03,2.922695277777776028e+03
-1.261244949060804720e+04,6.903225539330206630e+03,2.933717499999998381e+03
-1.260215560445838673e+04,6.903415033229427536e+03,2.934751728649132929e+03
-1.247849547229596101e+04,6.893159707121923930e+03,2.947495277777776209e+03
-1.243872834238567884e+04,6.891268839940233192e+03,2.951262471516295136e+03
-1.229989011454651336e+04,6.879738597510880027e+03,2.964028611111109058e+03
-1.228871328080399326e+04,6.879458619847316186e+03,2.966516331610182533e+03
-1.229318401430100130e+04,6.879570610912741358e+03,2.979673373966048075e+03
-1.226329729451030653e+04,6.876137830676185331e+03,2.984411111111109221e+03
-1.213199211897679743e+04,6.867480413156260511e+03,2.996010903793705438e+03
-1.207263215542548096e+04,6.861967271838791021e+03,3.002277777777775555e+03
-1.193956108470625259e+04,6.852370911193294887e+03,3.015441366546262543e+03
-1.174271531247141502e+04,6.834914051416400071e+03,3.027542206280572827e+03
-1.171818227377058611e+04,6.832062733808054872e+03,3.029377777777775918e+03
-1.161640633753041220e+04,6.823250310620538585e+03,3.044877777777775464e+03
-1.150927672020037062e+04,6.813856424804809649e+03,3.058800790212001630e+03
-1.133613703460621400e+04,6.796546044324970353e+03,3.070299999999997908e+03
-1.127230633755789131e+04,6.790920911942076600e+03,3.074780333787672134e+03
-1.113311062922136443e+04,6.775802883608575030e+03,3.089566666666664787e+03
-1.103721384116655463e+04,6.764453608707906824e+03,3.105844444444442161e+03
-1.101444669765144317e+04,6.762541234225133849e+03,3.108791006980518432e+03
-1.086771793700925991e+04,6.744550380982203933e+03,3.123676389364225088e+03
-1.084188847468550011e+04,6.739877172655427785e+03,3.125577777777775736e+03
-1.052224401058001058e+04,6.695634471938644310e+03,3.146981629558314580e+03
-1.050576949128033812e+04,6.692537664898363801e+03,3.148911111111109221e+03
-1.038950891305706136e+04,6.672625910802124963e+03,3.172296082959468094e+03
-1.033255230285238576e+04,6.660462664771857817e+03,3.175933333333331575e+03
-1.005207199872788442e+04,6.606464525931459320e+03,3.189488888888886777e+03
-1.002800843158984208e+04,6.602730260730255395e+03,3.190938351933441936e+03
-9.826011453094906756e+03,6.558750484935962959e+03,3.211518750671807993e+03
-9.774877995542883582e+03,6.546285753941048824e+03,3.217044444444442433e+03
-9.641897408587999962e+03,6.515218673403373032e+03,3.230519507219369189e+03
-9.638365618216563234e+03,6.513340787152229495e+03,3.230866666666664969e+03
-9.438246525972770542e+03,6.465829220986502150e+03,3.251515310929150019e+03
-9.434714735601335633e+03,6.463951334735358614e+03,3.251866666666664969e+03
-9.250656686627142335e+03,6.418184156454264667e+03,3.270968119423059306e+03
-9.227118586584598233e+03,6.411331576911697994e+03,3.273088055555553638e+03
-9.050649585448774815e+03,6.366201856791529281e+03,3.287265833333331102e+03
-9.010636966106558248e+03,6.356252470208683008e+03,3.290467206316978718e+03
-8.654223168996189997e+03,6.261879776968698025e+03,3.323043611111108930e+03
-8.630215597390859330e+03,6.255910145018990079e+03,3.326189739465587081e+03
-8.543126777963556378e+03,6.232255599351010460e+03,3.341043611111109385e+03
-8.421792496313975789e+03,6.200585548884040691e+03,3.356923143293502108e+03
-8.395136081930069849e+03,6.193207502245974865e+03,3.359099166666665042e+03
-8.168942037930582046e+03,6.132964208352314927e+03,3.373676944444443052e+03
-8.034721022885479215e+03,6.097839870347705073e+03,3.384269563980909879e+03
-7.958753041667981051e+03,6.076700669091793316e+03,3.399265833333330647e+03
-7.910737898457322444e+03,6.064761405192377424e+03,3.409892520164882626e+03
-7.880549693701979777e+03,6.055505472303168972e+03,3.413932499999998527e+03
-7.697430587853358702e+03,6.007972398836357570e+03,3.432006828555667653e+03
-7.693898797481922884e+03,6.006094512585214034e+03,3.432376944444441961e+03
-7.476120753380951101e+03,5.949193515163768097e+03,3.454643611111109294e+03
-7.464116967578286676e+03,5.946208699188914579e+03,3.455942381788328930e+03
-7.334366686030190067e+03,5.911196352249730808e+03,3.469488055555553274e+03
-7.303239538149276996e+03,5.903706314546238900e+03,3.472743270602357370e+03
-7.140596213534548951e+03,5.860264986777991908e+03,3.489541185881067122e+03
-7.082399175239655051e+03,5.844044483280790701e+03,3.495621388888886941e+03
-6.977952888919820907e+03,5.816823659009745825e+03,3.506298651350035470e+03
-6.652252763660291748e+03,5.728588584317607456e+03,3.536461428684851853e+03
-6.647368554133211546e+03,5.727124174096536080e+03,3.536932499999997617e+03
-6.415876824576570471e+03,5.664064050826161292e+03,3.564789641814023526e+03
-6.395457038875389117e+03,5.657736938379092862e+03,3.567060277777775809e+03
-6.104829327898282827e+03,5.580222206797234321e+03,3.596992512956543578e+03
-6.101297537526847918e+03,5.578344320546090785e+03,3.597371388888886486e+03
-6.031510189459362664e+03,5.560491420229679534e+03,3.604568960733818130e+03
-5.883106017395803065e+03,5.520090903968999555e+03,3.616315833333331284e+03
-5.639967982533857139e+03,5.457633750627918744e+03,3.634920779181763919e+03
-5.541758324896748491e+03,5.431463860547871263e+03,3.650515833333331102e+03
-5.473736872014980690e+03,5.414549903357032235e+03,3.661558160885275356e+03
-5.402653100324564548e+03,5.394875112322190944e+03,3.669571388888886759e+03
-5.289734818573499979e+03,5.366547358327435177e+03,3.680656695687629053e+03
-5.247073356452708140e+03,5.355189557056231024e+03,3.684815833333330829e+03
-5.069307931693952014e+03,5.308237946217632270e+03,3.703149166666664314e+03
-5.055951726735642296e+03,5.305666606272850913e+03,3.704565596532190739e+03
-4.905725663953652656e+03,5.266562513635102732e+03,3.719999137135170258e+03
-4.856414097120061342e+03,5.252801359017256800e+03,3.723682499999998527e+03
-4.610157747916752669e+03,5.189818738580676836e+03,3.739726259077830946e+03
-4.607508905138176488e+03,5.188410323892318956e+03,3.739960277777775445e+03
-4.516832299806724222e+03,5.165113258721699822e+03,3.751960277777776355e+03
-4.459048737541904302e+03,5.150245174380142998e+03,3.765762447710596462e+03
-4.436393585092219837e+03,5.143862066400361982e+03,3.768693611111109476e+03
-4.296405412927176258e+03,5.106803846611896006e+03,3.782141195244904793e+03
-4.280869836753076015e+03,5.101941144385898951e+03,3.783560277777775809e+03
-4.168421026564798012e+03,5.072730442798284457e+03,3.795060277777775809e+03
-4.138176826276742759e+03,5.065709876657578207e+03,3.798322066713904860e+03
-4.083981049916071242e+03,5.050484311818661809e+03,3.804260277777775627e+03
-4.035082959112553453e+03,5.038075576356460260e+03,3.809256287880943091e+03
-3.967586973326284806e+03,5.018043304824258485e+03,3.815860277777775991e+03
-3.951581925589398452e+03,5.014063550191120157e+03,3.817436722362669570e+03
-3.874786992311755057e+03,4.990219510623918723e+03,3.824812135912797658e+03
-3.796751630943892451e+03,4.962318213589783227e+03,3.832426696289358460e+03
-3.773738997996847502e+03,4.952347319705852897e+03,3.834833055555553528e+03
-3.727713732102757149e+03,4.932405531937994965e+03,3.839921124173691624e+03
-3.684035824022596898e+03,4.908049006205841579e+03,3.845177499999997963e+03
-3.651422758619529304e+03,4.888443191634259165e+03,3.849238509194262861e+03
-3.639117487852217437e+03,4.879635223006753222e+03,3.850733055555553619e+03
-3.605789461454429329e+03,4.852853836626873999e+03,3.855182655803056605e+03
-3.580519954457797667e+03,4.825826960815061284e+03,3.859755277777775973e+03
-3.561431080611178459e+03,4.802086385942749075e+03,3.863445616941522985e+03
-3.545404525573208957e+03,4.781106644914439130e+03,3.865932581380796364e+03
-3.544108101950277160e+03,4.779284754196009089e+03,3.866088611111109458e+03
-3.491704182636416590e+03,4.692527453404972221e+03,3.873421944444442488e+03
-3.474549190573653959e+03,4.663019721412720173e+03,3.876315757974227381e+03
-3.438361320196984707e+03,4.607536047799652806e+03,3.885421944444442488e+03
-3.430996254489466082e+03,4.597957122644714218e+03,3.887070696203972147e+03
-3.405011786498113906e+03,4.563754675024603785e+03,3.891477499999998145e+03
-3.393231982826300282e+03,4.551828392055734184e+03,3.893207627071351453e+03
-3.361368366649583095e+03,4.520162796148774760e+03,3.897866388888887286e+03
-3.342938458264971359e+03,4.505833159833263380e+03,3.900265039689421428e+03
-3.321446231071709917e+03,4.488742689673750647e+03,3.902977499999998145e+03
-3.301663903531453343e+03,4.474826529388312338e+03,3.905374446088795594e+03
-3.256332091331000811e+03,4.445060327033578687e+03,3.910710833333331266e+03
-3.240439034659540084e+03,4.436609838903433229e+03,3.912533868131552936e+03
-3.180398598345132996e+03,4.404685772633992201e+03,3.919388626725430640e+03
-3.172452070009402632e+03,4.400460528568919472e+03,3.920277499999997872e+03
-3.129131642426602411e+03,4.379691788740914490e+03,3.925208031258035135e+03
-3.082223428939653331e+03,4.359280529410269992e+03,3.930699722222220316e+03
-3.067157324328338746e+03,4.353534879591413301e+03,3.932047489059340023e+03
-2.939095435132164766e+03,4.304696856131134155e+03,3.940126944444442870e+03
-2.931092911263721362e+03,4.302706978814564536e+03,3.940783865270032948e+03
-2.878775021154193382e+03,4.283949623604212320e+03,3.946838055555553638e+03
-2.830759877943534320e+03,4.272010359704796429e+03,3.957116798986065533e+03
-2.782800730265587845e+03,4.257835729056877426e+03,3.962838055555553638e+03
-2.753908949133177885e+03,4.250401686886099014e+03,3.965517160446850994e+03
-2.555142276045029575e+03,4.202476644690297690e+03,3.979690144292730565e+03
-2.506657661271584857e+03,4.191420328383741435e+03,3.985082499999998163e+03
-2.467941465552300542e+03,4.183292832519325202e+03,3.993482499999997799e+03
-2.418517907653284055e+03,4.174002411398486402e+03,4.000974411581792083e+03
-2.362913716604254660e+03,4.161425689338147095e+03,4.006882499999998345e+03
-2.318843839795104032e+03,4.152716730845519123e+03,4.011267821375327458e+03
-2.193340309613163754e+03,4.126757841965775697e+03,4.024311794703288797e+03
-2.155976533049524733e+03,4.118216870071287303e+03,4.028082499999998163e+03
-2.062952569904143274e+03,4.099334542864961804e+03,4.037570703180083910e+03
-2.017586269472061076e+03,4.088803693653904702e+03,4.042682499999998072e+03
-1.881017896613027915e+03,4.058094093613589393e+03,4.056452439028083063e+03
-1.698256271261766415e+03,4.014148806050926851e+03,4.068460277777776355e+03
-1.664893756632348868e+03,4.006602772814722357e+03,4.070859452407231856e+03
-1.426114464201984902e+03,3.948728344036075214e+03,4.095531567557633025e+03
-1.404342259345158936e+03,3.942814707619080309e+03,4.098526944444442961e+03
-1.279420191791430398e+03,3.911502137649470569e+03,4.118282499999998436e+03
-1.234936838952207154e+03,3.901440760001198669e+03,4.123716009372235021e+03
-1.116664876111276953e+03,3.872531543378231618e+03,4.135621111111109713e+03
-1.052175213600945426e+03,3.857495472438536126e+03,4.142548823114271727e+03
-9.943916513361252782e+02,3.842627388096979303e+03,4.150287777777776682e+03
-8.796514788666308959e+02,3.815596057725155333e+03,4.160472756318988104e+03
-6.897702772397849458e+02,3.770130364408709738e+03,4.169583076904677000e+03
-6.048608290282725193e+02,3.748767181021946271e+03,4.174465555555553692e+03
-4.122747890901369487e+02,3.704128439765646363e+03,4.199087777777776864e+03
-3.900331126705252700e+02,3.699097750941510185e+03,4.203419634924128331e+03
-3.491375457354504306e+02,3.688678892795877800e+03,4.211487777777776500e+03
-1.565515057973148600e+02,3.644040151539578346e+03,4.236643333333331611e+03
-1.138340481438093121e+02,3.634917717016877759e+03,4.239512809906978873e+03
1.049389346154467120e+02,3.582017981529653753e+03,4.252287822680079444e+03
1.947325923540395820e+02,3.559190387921819820e+03,4.262421111111109894e+03
2.614016260801620319e+02,3.541862954700907721e+03,4.278362723840706167e+03
3.244828739021357364e+02,3.524178040982636048e+03,4.285365555555554238e+03
5.808091271242525409e+02,3.452443447451263637e+03,4.306571342758402352e+03
6.984436318042583025e+02,3.415945182989925797e+03,4.318698888888887268e+03
8.154966738560522117e+02,3.374093237438722099e+03,4.335476666666665551e+03
8.199114118203468706e+02,3.371745879624792451e+03,4.336319492947463004e+03
